BillingId,ProductId,SubProductId,PrimaryTerritory,SecondaryTerritory
1622710,1,0,101898,
1622670,1,0,101898,
1617440,1,0,101898,
1617390,1,0,101898,
1617580,1,0,101898,
1618910,1,0,101898,
1622740,1,0,101898,
1622780,1,0,101898,
1618440,1,0,101898,
1616710,1,0,101898,
1622410,1,0,101898,
1617330,1,0,101898,
1617360,1,0,101898,
1617140,1,0,101898,
1622420,1,0,101898,
1617040,1,0,101898,
1616880,1,0,101898,
1616730,1,0,101898,
1622560,1,0,101898,
1622460,1,0,101898,
1616830,1,0,108194,
1618980,1,0,108194,
1617200,1,0,108194,
1616840,1,0,108194,
1617260,1,0,108194,
1616890,1,0,108194,
1617220,1,0,108194,
1618810,1,0,108194,
1622620,1,0,108194,
1618630,1,0,108194,
1617720,1,0,108194,
1616780,1,0,108194,
1622450,1,0,108194,
1617230,1,0,108194,
1617170,1,0,108194,
1622540,1,0,108194,
1617820,1,0,108194,
1616610,1,0,108194,
1617940,1,0,108194,
1617590,1,0,108194,
1616690,1,0,108194,
1616910,1,0,108194,
1617600,1,0,108194,
1617480,1,0,108194,
1617660,1,0,108194,
1617520,1,0,108194,
1618870,1,0,108194,
1618790,1,0,108194,
1622440,1,0,108194,
1617630,1,0,108194,
1617180,1,0,108194,
1622690,1,0,108194,
1617530,1,0,108194,
1618140,1,0,108194,
1618670,1,0,108194,
1618100,1,0,108194,
1617020,1,0,108194,
1617370,1,0,108194,
1616630,1,0,108194,
1618170,1,0,108194,
1618160,1,0,108194,
1618150,1,0,108194,
1617450,1,0,102115,
1617210,1,0,102115,
1618960,1,0,102115,
1618830,1,0,102115,
1618840,1,0,102115,
1616800,1,0,102115,
1622510,1,0,102115,
1617850,1,0,102115,
1617620,1,0,102115,
1618890,1,0,102115,
1618430,1,0,102115,
1618920,1,0,102115,
1617970,1,0,102115,
1622530,1,0,102115,
1617100,1,0,102115,
1617870,1,0,102115,
1622680,1,0,102115,
1622580,1,0,102115,
1622730,1,0,102115,
1622400,1,0,102115,
1616810,1,0,102115,
1617860,1,0,102115,
1616620,1,0,102115,
1616970,1,0,102115,
1617080,1,0,102115,
1618500,1,0,102115,
1618360,1,0,102115,
1617490,1,0,102115,
1618250,1,0,102115,
1618190,1,0,102115,
1618270,1,0,102115,
1618240,1,0,102115,
1618520,1,0,102115,
1618610,1,0,102115,
1618390,1,0,102115,
1618490,1,0,102115,
1617990,1,0,102115,
1618290,1,0,102115,
1618530,1,0,102115,
1617320,1,0,102115,
1618510,1,0,102115,
1617650,1,0,102115,
1617030,1,0,102115,
1616920,1,0,102115,
1617640,1,0,102115,
1618860,1,0,102115,
1618780,1,0,102115,
1618300,1,0,102115,
1618230,1,0,102115,
1617280,1,0,102115,
1617910,1,0,102115,
