BillingId,ProductId,SubProductId,PrimaryTerritory,SecondaryTerritory
5013965,1,0,103974,
5014984,1,0,100823,
5015013,1,0,103974,
5015710,1,0,100822,
5015835,1,0,100822,
5016816,1,0,100823,
5017022,1,0,100823,
5017792,1,0,103974,
5017962,1,0,100429,
5020083,1,0,100424,
5020432,1,0,100822,
5020677,1,0,103974,
5020717,1,0,100822,
5022114,1,0,100429,
5022504,1,0,103974,
5023269,1,0,100424,
5023956,1,0,103974,
5024017,1,0,,102873
5024221,1,0,103974,
5025342,1,0,103974,
5025503,1,0,100823,
5028324,1,0,100429,
5029241,1,0,100822,
5031190,1,0,100429,
5032365,1,0,100822,
5033411,1,0,103974,
5034094,1,0,,103294
5034400,1,0,,102864
5034989,1,0,100822,
5035056,1,0,100823,
5035673,1,0,103974,
5036417,1,0,100823,
5037583,1,0,100822,
5038420,1,0,,103294
5038578,1,0,,102873
5038978,1,0,100822,
5039156,1,0,100822,
5042478,1,0,103974,
5043463,1,0,100823,
5047417,1,0,103974,
5047593,1,0,100822,
5048823,1,0,100823,
5066557,1,0,100823,
5070164,1,0,,103284
5070253,1,0,103974,
5071439,1,0,100822,
5071764,1,0,100823,
5074507,1,0,100429,
5075441,1,0,100823,
5075801,1,0,100823,
5075986,1,0,103974,
5076287,1,0,,102867
5083736,1,0,103974,
5086986,1,0,100429,
5088133,1,0,103974,
5090059,1,0,100822,
5090102,1,0,100822,
5090399,1,0,100822,
5090905,1,0,100823,
5091197,1,0,100429,
5091701,1,0,100822,
5093834,1,0,100424,
5096371,1,0,100429,
5100099,1,0,100823,
5100307,1,0,,103294
5100581,1,0,,103286
5100755,1,0,,103284
5100947,1,0,103974,
5101117,1,0,103974,
5101213,1,0,,102867
5101629,1,0,,102873
5101916,1,0,,103293
5101923,1,0,,102867
5102134,1,0,100429,
5102437,1,0,,102867
5102504,1,0,100823,
5102655,1,0,,103284
5102843,1,0,100823,
5103773,1,0,,102864
5104029,1,0,100429,
5104042,1,0,100429,
5104451,1,0,100429,
5105889,1,0,,103284
5106285,1,0,100823,
5107971,1,0,103974,
5108672,1,0,100424,
5109111,1,0,103974,
5109681,1,0,,103280
5120701,1,0,103974,
5125616,1,0,100823,
5125938,1,0,100823,
5137836,1,0,100429,
5147108,1,0,100424,
5154575,1,0,100429,
5156876,1,0,103974,
5159509,1,0,100429,
5159675,1,0,103974,
5159755,1,0,100823,
5162444,1,0,,102873
5162628,1,0,100823,
5167508,1,0,100429,
5172624,1,0,100424,
5177456,1,0,103974,
5180024,1,0,103974,
5184527,1,0,100424,
5189857,1,0,100822,
5190305,1,0,103974,
5192735,1,0,100823,
5197381,1,0,,102873
5203811,1,0,100429,
5204369,1,0,100822,
5209451,1,0,100429,
5211027,1,0,100429,
5226937,1,0,100429,
5234727,1,0,100424,
5236296,1,0,103974,
6028912,1,0,100823,
6181947,1,0,102364,
6660773,1,0,100429,
176594,11,110003,,UNASSIGN
879300,11,110002,100823,
176440,11,110003,,UNASSIGN
176613,11,110003,100822,
176455,11,110003,100823,
109PGR,13,0,109000,
110GMK,13,0,100648,
111KXN,13,0,100648,
1130TT,13,0,109000,
1152RQ,13,0,107859,
118JJH,13,0,100335,
120Q4K,13,0,109000,
1221HP,13,0,109000,
137SGP,13,0,109000,
1591FB,13,0,107859,
85486,12,0,108064,
131J3D,5,0,100429,
115665,2,0,108136,
115705,2,0,108146,
1185TJ,1,0,107859,
126HVP,1,0,103974,
163JCB,1,0,109000,
1005386,1,0,100424,
1007876,1,0,100424,
1008185,1,0,100822,
1008327,1,0,100823,
1008450,1,0,100822,
1009037,1,0,100429,
1009093,1,0,100823,
1009191,1,0,100429,
1009253,1,0,100424,
1009345,1,0,100432,
1009397,1,0,100429,
1009680,1,0,100823,
1009751,1,0,100823,
1009826,1,0,100823,
1009886,1,0,109000,
1010142,1,0,100823,
1010286,1,0,100823,
1010487,1,0,100823,
1010790,1,0,100429,
1011515,1,0,100424,
1011950,1,0,100823,
1012697,1,0,100429,
1012985,1,0,100429,
1013481,1,0,100822,
1013726,1,0,100823,103280
1014780,1,0,100429,
1015061,1,0,100429,
1015197,1,0,100822,
1015464,1,0,100822,103289
1015642,1,0,100823,
1015727,1,0,100823,
1015949,1,0,100428,
1016237,1,0,100429,
1016328,1,0,100823,
1016474,1,0,100424,
1016825,1,0,103974,
1017009,1,0,100429,
1017156,1,0,100429,
1017295,1,0,100823,
1017431,1,0,100424,
1017643,1,0,103974,
1017751,1,0,100429,
1017826,1,0,100424,
1017984,1,0,100429,
1018126,1,0,100429,
1018348,1,0,100822,
1018572,1,0,100424,
1018770,1,0,103974,
1019292,1,0,103974,
1019439,1,0,100429,
1019703,1,0,100429,
1019830,1,0,103974,
1019936,1,0,100424,
1020167,1,0,100823,
1020613,1,0,100429,
1020688,1,0,100429,
1020899,1,0,100823,
1021461,1,0,100429,
1021763,1,0,100424,
1022209,1,0,100429,
1022812,1,0,100424,
1023202,1,0,100429,
1023305,1,0,100823,
1023529,1,0,100424,
1023725,1,0,103974,
1023821,1,0,108064,
1023978,1,0,100424,
1024270,1,0,100823,
1024457,1,0,100823,
1024863,1,0,100429,
1024885,1,0,103974,
1024891,1,0,103974,
1025035,1,0,103974,
1025043,1,0,103974,
1025058,1,0,103974,
1025286,1,0,100429,
1025386,1,0,100429,
1025609,1,0,100424,
1025955,1,0,103974,
1026131,1,0,100429,
1026567,1,0,103974,
1027123,1,0,103974,
1027311,1,0,100429,
1027672,1,0,100823,
1028188,1,0,100429,
1028446,1,0,100823,
1028676,1,0,108064,
1029271,1,0,100424,
1029632,1,0,100424,
1030129,1,0,100823,
1030235,1,0,100429,
1030459,1,0,100424,
1030798,1,0,100823,
1030946,1,0,103974,
1031031,1,0,100429,
1031292,1,0,100429,
1031319,1,0,100429,
1031541,1,0,100429,
1031634,1,0,100429,
1031806,1,0,100823,
1032058,1,0,100823,
1032215,1,0,100429,
1032565,1,0,100429,
1032695,1,0,100424,
1033112,1,0,103974,
1033459,1,0,100424,
1033614,1,0,100429,
1034052,1,0,100429,
1034421,1,0,100429,
1034581,1,0,100424,
1034912,1,0,100429,
1035520,1,0,100424,
1035938,1,0,100429,
1036263,1,0,100424,
1036805,1,0,100823,
1037055,1,0,100424,
1037860,1,0,100424,
1038092,1,0,100823,103280
1040010,1,0,100823,
1040810,1,0,100429,
1046090,1,0,100429,
1048570,1,0,100429,
1053140,1,0,100424,
1054030,1,0,100429,
1060370,1,0,100429,
1062800,1,0,100424,
1066480,1,0,107951,
1072690,1,0,107950,
1073900,1,0,100429,
1074130,1,0,100822,103294
1077760,1,0,100429,
1081930,1,0,100429,
1083010,1,0,100429,
1083501,1,0,100429,
1084980,1,0,100429,
1085341,1,0,100429,
1086401,1,0,100429,
1086900,1,0,100429,
1087640,1,0,100896,
1090771,1,0,102505,
1091081,1,0,100424,
1092011,1,0,100429,
1092651,1,0,100823,
1092901,1,0,100822,
1095491,1,0,100822,
1096280,1,0,100429,
1096530,1,0,100424,
1097920,1,0,100429,
1102161,1,0,103974,
1104351,1,0,100429,
1106260,1,0,100429,
1111400,1,0,103974,
1113550,1,0,100429,
1118670,1,0,103974,
1120000,1,0,100424,
1125640,1,0,100424,
1131960,1,0,100424,
1133100,1,0,100424,
1135010,1,0,103974,
1138310,1,0,100429,
1140470,1,0,100429,
1141540,1,0,100429,
1142070,1,0,100424,
1142630,1,0,100429,
1143020,1,0,100429,
1145130,1,0,100429,
1147670,1,0,100429,
1149910,1,0,100429,
1150370,1,0,100424,
1152400,1,0,100429,
1154720,1,0,100429,
1157180,1,0,100429,
1157600,1,0,100429,
1159630,1,0,100424,
1160200,1,0,100429,
1160570,1,0,100429,
1161480,1,0,100429,
1163340,1,0,100823,
1165400,1,0,100429,
1169120,1,0,103974,
1169800,1,0,100429,
1171820,1,0,100424,
1174630,1,0,100429,
1177150,1,0,100429,
1179360,1,0,100429,
1182860,1,0,100429,
1186400,1,0,100429,
1188400,1,0,100822,
1192210,1,0,103974,
1193970,1,0,100429,
1194850,1,0,100429,
1195350,1,0,100424,
1201660,1,0,100429,
1202030,1,0,100429,
1202471,1,0,103974,
1203001,1,0,100823,
1204901,1,0,100385,
1205501,1,0,100429,
1206450,1,0,100429,
1208811,1,0,100424,
1210481,1,0,100429,
1211681,1,0,107950,
1211961,1,0,100429,
1213150,1,0,100429,
1213671,1,0,100429,
1213921,1,0,100424,
1214160,1,0,100429,
1215480,1,0,100429,
1216420,1,0,100424,
1216740,1,0,100429,
1217851,1,0,100429,
1218774,1,0,100429,
1219920,1,0,100424,
1220894,1,0,100429,
1221304,1,0,100424,
1222590,1,0,100424,
1224070,1,0,103974,
1225074,1,0,100429,
1226034,1,0,100429,
1226484,1,0,100429,
1227110,1,0,100429,
1227914,1,0,103974,
1228461,1,0,100424,
1229504,1,0,103974,
1230150,1,0,100424,
1231150,1,0,100429,
1231361,1,0,100429,
1232260,1,0,100424,
1233281,1,0,100429,
1233811,1,0,100429,
1235171,1,0,100429,
1235381,1,0,100429,
1236154,1,0,100429,
1236774,1,0,100424,
1237874,1,0,100429,
1238381,1,0,100429,
1238741,1,0,100429,
1239611,1,0,100429,
1240581,1,0,100429,
1241181,1,0,100424,
1243054,1,0,100429,
1243874,1,0,103974,UNASSIGN
1245164,1,0,100424,
1246794,1,0,103974,
1247061,1,0,100429,
1248024,1,0,100424,
1250041,1,0,103974,
1251841,1,0,100429,
1252401,1,0,100429,
1253661,1,0,102505,
1254171,1,0,100429,
1255931,1,0,100424,
1256524,1,0,100429,
1257831,1,0,100429,
1259374,1,0,100429,
1260124,1,0,100429,
1260731,1,0,100429,
1261784,1,0,100429,
1264521,1,0,100424,
1266541,1,0,100424,
1266691,1,0,100429,
1267791,1,0,100424,
1268571,1,0,103974,
1269764,1,0,100429,
1271464,1,0,103974,
1272974,1,0,100429,
1273934,1,0,100429,
1274564,1,0,100429,
1276151,1,0,100429,
1277271,1,0,100429,
1279791,1,0,103974,
1281371,1,0,102525,
1282201,1,0,103974,
1282901,1,0,100429,
1285771,1,0,100429,
1287234,1,0,103974,
1287994,1,0,100429,
1288281,1,0,100429,
1291731,1,0,100424,
1295531,1,0,103974,
1296681,1,0,100429,
1304401,1,0,100429,
1305951,1,0,100823,
1307501,1,0,100424,
1311621,1,0,100429,
1312851,1,0,100429,
1314261,1,0,100429,
1315201,1,0,107950,
1316841,1,0,100424,
1321845,1,0,103974,
1324484,1,0,100429,
1325864,1,0,100429,
1327155,1,0,100429,
1327454,1,0,100424,
1330384,1,0,103974,
1331044,1,0,103974,
1336014,1,0,103974,
1339225,1,0,103262,
1342125,1,0,100424,
1347744,1,0,100429,
1348514,1,0,100429,
1349435,1,0,100429,
1350535,1,0,100385,
1351495,1,0,100424,
1354685,1,0,100424,
1358475,1,0,100429,
1362025,1,0,100424,
1366035,1,0,100424,
1368035,1,0,100424,
1370305,1,0,100429,
1371715,1,0,100429,
1373765,1,0,102505,
1375495,1,0,107950,
1377885,1,0,100429,
1379655,1,0,103974,
1381055,1,0,100429,
1383135,1,0,100429,
1386844,1,0,100429,
1390330,1,0,100424,
1393035,1,0,100429,
1395155,1,0,100429,
1395540,1,0,102525,
1395964,1,0,100424,
1396324,1,0,100429,
1398705,1,0,100424,
1400555,1,0,100424,
1400865,1,0,100429,
1401444,1,0,100424,
1402894,1,0,100424,
1404500,1,0,100429,
1406074,1,0,100429,
1408000,1,0,100429,
1409555,1,0,103974,
1410324,1,0,100429,
1412050,1,0,100429,
1414595,1,0,100429,
1415814,1,0,100429,
1416340,1,0,100424,
1417400,1,0,100429,
1418855,1,0,100429,
1419234,1,0,100424,
1420365,1,0,100429,
1420605,1,0,100424,
1423124,1,0,100429,
1424454,1,0,100429,
1426060,1,0,100429,
1431970,1,0,100429,
1433334,1,0,100424,
1435170,1,0,100429,
1436244,1,0,100424,
1439190,1,0,100429,
1440154,1,0,100429,
1444030,1,0,100429,
1445194,1,0,107950,
1445834,1,0,100424,
1448580,1,0,100424,
1449770,1,0,100429,
1450860,1,0,100424,
1451354,1,0,100429,
1454390,1,0,103974,
1456610,1,0,100426,
1459334,1,0,100424,
1460924,1,0,100429,
1463784,1,0,100424,
1468210,1,0,100429,
1469600,1,0,100429,
1470104,1,0,100429,
1470524,1,0,100429,
1473270,1,0,100424,
1474554,1,0,100429,
1477210,1,0,100429,
1478870,1,0,103974,
1481505,1,0,100424,
1482745,1,0,100429,
1483875,1,0,100424,
1485044,1,0,100424,
1486635,1,0,100429,
1487885,1,0,100424,
1489140,1,0,100424,
1491460,1,0,100424,
1493530,1,0,100424,
1495130,1,0,100429,
1496195,1,0,100429,
1497395,1,0,100425,
1498274,1,0,100424,
1499244,1,0,100424,
1501720,1,0,102505,
1504010,1,0,100429,
1505585,1,0,100429,
1510455,1,0,100424,
1516566,1,0,100424,
1517172,1,0,101327,
1518466,1,0,100424,
1521025,1,0,100429,
1521966,1,0,100424,
1524086,1,0,100424,
1526756,1,0,100424,
1527936,1,0,100424,
1533875,1,0,100424,
1534835,1,0,100429,
1537146,1,0,100429,
1539105,1,0,100429,
1540656,1,0,100425,
1544196,1,0,109000,
1549145,1,0,100429,
1550295,1,0,100823,
1558015,1,0,100424,
1559516,1,0,100424,
1563316,1,0,100429,
1568056,1,0,100432,
1568845,1,0,100429,
1573386,1,0,100424,
1576795,1,0,100432,
1579261,1,0,100426,
1579321,1,0,100426,
1580306,1,0,100429,
1583227,1,0,100426,
1584321,1,0,100424,
1585056,1,0,100429,
1587767,1,0,100429,
1588871,1,0,102505,
1591415,1,0,100424,
1592711,1,0,100429,
1593525,1,0,100429,
1597101,1,0,100424,
1599387,1,0,100429,
1602381,1,0,100429,
1609611,1,0,100429,
1614111,1,0,100429,
1618601,1,0,100426,
1622061,1,0,102524,UNASSIGN
5001628,1,0,100822,
5001722,1,0,103974,
5002127,1,0,100822,
5005278,1,0,103974,
5006141,1,0,103974,
5008107,1,0,100426,
5010200,1,0,100822,
5011757,1,0,100429,
5012468,1,0,100823,
5013102,1,0,100426,
5013707,1,0,100822,
5014767,1,0,103974,
5015589,1,0,100823,
5015869,1,0,100822,103300
5017312,1,0,100823,
5018018,1,0,100822,
5020641,1,0,100823,
5022484,1,0,100429,
5023412,1,0,103974,
5024787,1,0,103974,
5028912,1,0,100823,
5032312,1,0,100822,
5034363,1,0,100822,
5035368,1,0,100429,
5038572,1,0,103974,
5041515,1,0,100823,
5046499,1,0,100429,
5066021,1,0,100424,
5070520,1,0,100823,
5073624,1,0,100823,
5075627,1,0,103974,
5085686,1,0,100429,
5090023,1,0,103974,
5090354,1,0,103974,
5091532,1,0,100424,
5094383,1,0,100424,
5102128,1,0,103974,
5103951,1,0,100429,
5104092,1,0,100823,
5108376,1,0,100429,
5110380,1,0,103974,
5134003,1,0,103974,
5153115,1,0,103974,
5158203,1,0,103974,
5162292,1,0,100429,
5170020,1,0,103974,
5179664,1,0,100424,
5187228,1,0,103974,
5198888,1,0,103974,
5208094,1,0,100823,
5226576,1,0,100823,
5236765,1,0,100429,
6183847,1,0,108077,
103RV2,13,0,,UNASSIGN
112734,13,0,,106531
1008617,1,0,,102867
1009081,1,0,,102867
1009599,1,0,,103284
1009983,1,0,,102873
1010035,1,0,,102867
1010328,1,0,,102864
1010455,1,0,,103294
1010523,1,0,,102864
1010950,1,0,,102873
1011806,1,0,,103284
1012760,1,0,,102873
1013719,1,0,100823,103280
1014735,1,0,,103280
1015985,1,0,,102873
1016577,1,0,,102873
1017270,1,0,,103284
1017850,1,0,,103284
1018407,1,0,,102873
1018836,1,0,,102867
1019034,1,0,,102873
1019601,1,0,,103293
1021930,1,0,,103293
1024759,1,0,,102867
1025478,1,0,,102878
1028411,1,0,,103294
1029504,1,0,,102867
1035119,1,0,,102873
1058690,1,0,,103291
1074120,1,0,100822,103294
1088761,1,0,,103289
1122300,1,0,,102867
1162800,1,0,,103284
1201060,1,0,,102873
1210261,1,0,,103280
1225674,1,0,,102873
1260111,1,0,,103294
1275134,1,0,,102873
1284121,1,0,,102867
1309961,1,0,,102875
1371185,1,0,,102873
1416354,1,0,,103284
1427630,1,0,,103280
1500240,1,0,,102867
1551086,1,0,108280,107153
1564676,1,0,,UNASSIGN
1565476,1,0,,UNASSIGN
1572666,1,0,,UNASSIGN
1578396,1,0,,UNASSIGN
1584716,1,0,,UNASSIGN
1585946,1,0,,UNASSIGN
1589056,1,0,,UNASSIGN
1590106,1,0,,UNASSIGN
1617491,1,0,,UNASSIGN
1619121,1,0,,UNASSIGN
1619361,1,0,,UNASSIGN
1619911,1,0,,UNASSIGN
1620521,1,0,,UNASSIGN
1622281,1,0,,UNASSIGN
1623451,1,0,,UNASSIGN
1625821,1,0,,UNASSIGN
1627121,1,0,,UNASSIGN
1630631,1,0,,UNASSIGN
5001266,1,0,,102864
5024597,1,0,,102873
5036995,1,0,,102875
5039830,1,0,,102873
5092686,1,0,,103294
5100702,1,0,,103284
5101548,1,0,,103284
5101922,1,0,,102875
5102545,1,0,,102864
5105569,1,0,,103280
5109837,1,0,,102867
6182423,1,0,,103284
176352,11,110003,,UNASSIGN
1493V5,13,0,,106531
5100810,1,0,100823,103280
